latitude,longitude,z
degrees_north,degrees_east,
49.00208333333333,0.5812500000000114,191.0
49.00208333333333,0.5854166666666742,192.0
49.00208333333333,0.5895833333333371,193.0
49.00208333333333,0.59375,193.0
49.00208333333333,0.5979166666666629,190.0
49.00208333333333,0.6020833333333258,190.0
49.00208333333333,0.6062499999999886,187.0
49.00208333333333,0.6104166666666515,180.0
49.00208333333333,0.6145833333333428,177.0
49.00208333333333,0.6187500000000057,176.0
49.00208333333333,0.6229166666666686,174.0
49.00208333333333,0.6270833333333314,172.0
49.00208333333333,0.6312499999999943,170.0
49.00208333333333,0.6354166666666572,170.0
49.00208333333333,0.6395833333333201,167.0
49.00208333333333,0.6437500000000114,160.0
49.00208333333333,0.6479166666666742,156.0
49.00208333333333,0.6520833333333371,155.0
49.00208333333333,0.65625,156.0
49.00208333333333,0.6604166666666629,164.0
49.00208333333333,0.6645833333333258,171.0
49.00208333333333,0.6687499999999886,170.0
49.00208333333333,0.6729166666666515,168.0
49.00208333333333,0.6770833333333428,167.0
49.00208333333333,0.6812500000000057,165.0
49.00208333333333,0.6854166666666686,166.0
49.00208333333333,0.6895833333333314,166.0
49.00208333333333,0.6937499999999943,163.0
49.00208333333333,0.6979166666666572,164.0
49.00208333333333,0.7020833333333201,167.0
49.00208333333333,0.7062500000000114,170.0
49.00208333333333,0.7104166666666742,170.0
49.00208333333333,0.7145833333333371,167.0
49.00208333333333,0.71875,164.0
49.00208333333333,0.7229166666666629,161.0
49.00208333333333,0.7270833333333258,161.0
49.00208333333333,0.7312499999999886,164.0
49.00208333333333,0.7354166666666515,168.0
49.00208333333333,0.7395833333333428,169.0
49.00208333333333,0.7437500000000057,170.0
49.00208333333333,0.7479166666666686,170.0
49.00208333333333,0.7520833333333314,168.0
49.00208333333333,0.7562499999999943,165.0
49.00208333333333,0.7604166666666572,162.0
49.00208333333333,0.7645833333333201,161.0
49.00208333333333,0.7687500000000114,160.0
49.00208333333333,0.7729166666666742,160.0
49.00208333333333,0.7770833333333371,158.0
49.00208333333333,0.78125,152.0
49.00208333333333,0.7854166666666629,129.0
49.00208333333333,0.7895833333333258,122.0
49.00208333333333,0.7937499999999886,129.0
49.00208333333333,0.7979166666666515,139.0
49.00208333333333,0.8020833333333428,149.0
49.00208333333333,0.8062500000000057,154.0
49.00208333333333,0.8104166666666686,158.0
49.00208333333333,0.8145833333333314,161.0
49.00208333333333,0.8187499999999943,162.0
49.00208333333333,0.8229166666666572,159.0
49.00208333333333,0.8270833333333201,157.0
49.00208333333333,0.8312500000000114,156.0
49.00208333333333,0.8354166666666742,154.0
49.00208333333333,0.8395833333333371,154.0
49.00208333333333,0.84375,154.0
49.00208333333333,0.8479166666666629,155.0
49.00208333333333,0.8520833333333258,155.0
49.00208333333333,0.8562499999999886,154.0
49.00208333333333,0.8604166666666515,152.0
49.00208333333333,0.8645833333333428,150.0
49.00208333333333,0.8687500000000057,150.0
49.00208333333333,0.8729166666666686,150.0
49.00208333333333,0.8770833333333314,149.0
49.00208333333333,0.8812499999999943,150.0
49.00208333333333,0.8854166666666572,152.0
49.00208333333333,0.8895833333333201,154.0
49.00208333333333,0.8937500000000114,155.0
49.00208333333333,0.8979166666666742,155.0
49.00208333333333,0.9020833333333371,155.0
49.00208333333333,0.90625,155.0
49.00208333333333,0.9104166666666629,153.0
49.00208333333333,0.9145833333333258,152.0
49.00208333333333,0.9187499999999886,151.0
49.00208333333333,0.9229166666666515,152.0
49.00208333333333,0.9270833333333428,154.0
49.00208333333333,0.9312500000000057,157.0
49.00208333333333,0.9354166666666686,158.0
49.00208333333333,0.9395833333333314,156.0
49.00208333333333,0.9437499999999943,154.0
49.00208333333333,0.9479166666666572,151.0
49.00208333333333,0.9520833333333201,148.0
49.00208333333333,0.9562500000000114,145.0
49.00208333333333,0.9604166666666742,148.0
49.00208333333333,0.9645833333333371,145.0
49.00208333333333,0.96875,140.0
49.00208333333333,0.9729166666666629,135.0
49.00208333333333,0.9770833333333258,129.0
49.00208333333333,0.9812499999999886,125.0
49.00208333333333,0.9854166666666515,128.0
49.00208333333333,0.9895833333333428,137.0
49.00208333333333,0.9937500000000057,141.0
49.00208333333333,0.9979166666666686,138.0
49.00208333333333,1.0020833333333314,133.0
49.006249999999994,0.0020833333333314386,57.0
49.006249999999994,0.006249999999994316,51.0
49.006249999999994,0.010416666666657193,45.0
49.006249999999994,0.01458333333332007,43.0
49.006249999999994,0.01875000000001137,44.0
49.006249999999994,0.022916666666674246,47.0
49.006249999999994,0.027083333333337123,58.0
49.006249999999994,0.03125,74.0
49.006249999999994,0.03541666666666288,88.0
49.006249999999994,0.039583333333325754,122.0
49.006249999999994,0.04374999999998863,162.0
49.006249999999994,0.04791666666665151,174.0
49.006249999999994,0.05208333333334281,175.0
49.006249999999994,0.056250000000005684,174.0
49.006249999999994,0.06041666666666856,169.0
49.006249999999994,0.06458333333333144,148.0
49.006249999999994,0.06874999999999432,122.0
49.006249999999994,0.07291666666665719,104.0
49.006249999999994,0.07708333333332007,110.0
49.006249999999994,0.08125000000001137,133.0
49.006249999999994,0.08541666666667425,138.0
49.006249999999994,0.08958333333333712,124.0
49.006249999999994,0.09375,121.0
49.006249999999994,0.09791666666666288,140.0
49.006249999999994,0.10208333333332575,161.0
49.006249999999994,0.10624999999998863,174.0
49.006249999999994,0.11041666666665151,180.0
49.006249999999994,0.11458333333334281,181.0
49.006249999999994,0.11875000000000568,178.0
49.006249999999994,0.12291666666666856,164.0
49.006249999999994,0.12708333333333144,134.0
49.006249999999994,0.13124999999999432,118.0
49.006249999999994,0.1354166666666572,102.0
49.006249999999994,0.13958333333332007,85.0
49.006249999999994,0.14375000000001137,69.0
49.006249999999994,0.14791666666667425,64.0
49.006249999999994,0.15208333333333712,71.0
49.006249999999994,0.15625,83.0
49.006249999999994,0.16041666666666288,107.0
49.006249999999994,0.16458333333332575,126.0
49.006249999999994,0.16874999999998863,141.0
49.006249999999994,0.1729166666666515,161.0
49.006249999999994,0.1770833333333428,177.0
49.006249999999994,0.18125000000000568,184.0
49.006249999999994,0.18541666666666856,183.0
49.006249999999994,0.18958333333333144,180.0
49.006249999999994,0.19374999999999432,178.0
49.006249999999994,0.1979166666666572,178.0
49.006249999999994,0.20208333333332007,181.0
49.006249999999994,0.20625000000001137,182.0
49.006249999999994,0.21041666666667425,182.0
49.006249999999994,0.21458333333333712,184.0
49.006249999999994,0.21875,186.0
49.006249999999994,0.22291666666666288,187.0
49.006249999999994,0.22708333333332575,184.0
49.006249999999994,0.23124999999998863,169.0
49.006249999999994,0.2354166666666515,154.0
49.006249999999994,0.2395833333333428,159.0
49.006249999999994,0.24375000000000568,149.0
49.006249999999994,0.24791666666666856,123.0
49.006249999999994,0.25208333333333144,100.0
49.006249999999994,0.2562499999999943,105.0
49.006249999999994,0.2604166666666572,132.0
49.006249999999994,0.26458333333332007,156.0
49.006249999999994,0.26875000000001137,177.0
49.006249999999994,0.27291666666667425,190.0
49.006249999999994,0.2770833333333371,195.0
49.006249999999994,0.28125,195.0
49.006249999999994,0.2854166666666629,197.0
49.006249999999994,0.28958333333332575,198.0
49.006249999999994,0.29374999999998863,201.0
49.006249999999994,0.2979166666666515,203.0
49.006249999999994,0.3020833333333428,200.0
49.006249999999994,0.3062500000000057,198.0
49.006249999999994,0.31041666666666856,198.0
49.006249999999994,0.31458333333333144,196.0
49.006249999999994,0.3187499999999943,195.0
49.006249999999994,0.3229166666666572,191.0
49.006249999999994,0.32708333333332007,185.0
49.006249999999994,0.33125000000001137,179.0
49.006249999999994,0.33541666666667425,172.0
49.006249999999994,0.3395833333333371,172.0
49.006249999999994,0.34375,184.0
49.006249999999994,0.3479166666666629,189.0
49.006249999999994,0.35208333333332575,183.0
49.006249999999994,0.35624999999998863,183.0
49.006249999999994,0.3604166666666515,186.0
49.006249999999994,0.3645833333333428,185.0
49.006249999999994,0.3687500000000057,184.0
49.006249999999994,0.37291666666666856,185.0
49.006249999999994,0.37708333333333144,187.0
49.006249999999994,0.3812499999999943,188.0
49.006249999999994,0.3854166666666572,190.0
49.006249999999994,0.38958333333332007,189.0
49.006249999999994,0.39375000000001137,187.0
49.006249999999994,0.39791666666667425,182.0
49.006249999999994,0.4020833333333371,166.0
49.006249999999994,0.40625,131.0
49.006249999999994,0.4104166666666629,138.0
49.006249999999994,0.41458333333332575,170.0
49.006249999999994,0.41874999999998863,180.0
49.006249999999994,0.4229166666666515,180.0
49.006249999999994,0.4270833333333428,181.0
49.006249999999994,0.4312500000000057,184.0
49.006249999999994,0.43541666666666856,186.0
49.006249999999994,0.43958333333333144,188.0
49.006249999999994,0.4437499999999943,192.0
49.006249999999994,0.4479166666666572,194.0
49.006249999999994,0.45208333333332007,189.0
49.006249999999994,0.45625000000001137,186.0
49.006249999999994,0.46041666666667425,188.0
49.006249999999994,0.4645833333333371,189.0
49.006249999999994,0.46875,188.0
49.006249999999994,0.4729166666666629,189.0
49.006249999999994,0.47708333333332575,189.0
49.006249999999994,0.48124999999998863,187.0
49.006249999999994,0.4854166666666515,186.0
49.006249999999994,0.4895833333333428,186.0
49.006249999999994,0.4937500000000057,186.0
49.006249999999994,0.49791666666666856,185.0
49.006249999999994,0.5020833333333314,185.0
49.006249999999994,0.5062499999999943,184.0
49.006249999999994,0.5104166666666572,183.0
49.006249999999994,0.5145833333333201,182.0
49.006249999999994,0.5187500000000114,182.0
49.006249999999994,0.5229166666666742,180.0
49.006249999999994,0.5270833333333371,160.0
49.006249999999994,0.53125,157.0
49.006249999999994,0.5354166666666629,173.0
49.006249999999994,0.5395833333333258,180.0
49.006249999999994,0.5437499999999886,176.0
49.006249999999994,0.5479166666666515,175.0
49.006249999999994,0.5520833333333428,177.0
49.006249999999994,0.5562500000000057,178.0
49.006249999999994,0.5604166666666686,179.0
49.006249999999994,0.5645833333333314,184.0
49.006249999999994,0.5687499999999943,187.0
49.006249999999994,0.5729166666666572,191.0
49.006249999999994,0.5770833333333201,193.0
49.006249999999994,0.5812500000000114,189.0
49.006249999999994,0.5854166666666742,187.0
49.006249999999994,0.5895833333333371,188.0
49.006249999999994,0.59375,184.0
49.006249999999994,0.5979166666666629,180.0
49.006249999999994,0.6020833333333258,180.0
49.006249999999994,0.6062499999999886,180.0
49.006249999999994,0.6104166666666515,177.0
49.006249999999994,0.6145833333333428,175.0
49.006249999999994,0.6187500000000057,175.0
49.006249999999994,0.6229166666666686,175.0
49.006249999999994,0.6270833333333314,175.0
49.006249999999994,0.6312499999999943,172.0
49.006249999999994,0.6354166666666572,170.0
49.006249999999994,0.6395833333333201,169.0
49.006249999999994,0.6437500000000114,167.0
49.006249999999994,0.6479166666666742,166.0
49.006249999999994,0.6520833333333371,163.0
49.006249999999994,0.65625,156.0
49.006249999999994,0.6604166666666629,152.0
49.006249999999994,0.6645833333333258,158.0
49.006249999999994,0.6687499999999886,165.0
49.006249999999994,0.6729166666666515,165.0
49.006249999999994,0.6770833333333428,164.0
49.006249999999994,0.6812500000000057,163.0
49.006249999999994,0.6854166666666686,163.0
49.006249999999994,0.6895833333333314,164.0
49.006249999999994,0.6937499999999943,162.0
49.006249999999994,0.6979166666666572,168.0
49.006249999999994,0.7020833333333201,170.0
49.006249999999994,0.7062500000000114,169.0
49.006249999999994,0.7104166666666742,168.0
49.006249999999994,0.7145833333333371,167.0
49.006249999999994,0.71875,165.0
49.006249999999994,0.7229166666666629,161.0
49.006249999999994,0.7270833333333258,158.0
49.006249999999994,0.7312499999999886,160.0
49.006249999999994,0.7354166666666515,167.0
49.006249999999994,0.7395833333333428,166.0
49.006249999999994,0.7437500000000057,166.0
49.006249999999994,0.7479166666666686,165.0
49.006249999999994,0.7520833333333314,165.0
49.006249999999994,0.7562499999999943,163.0
49.006249999999994,0.7604166666666572,161.0
49.006249999999994,0.7645833333333201,160.0
49.006249999999994,0.7687500000000114,159.0
49.006249999999994,0.7729166666666742,158.0
49.006249999999994,0.7770833333333371,156.0
49.006249999999994,0.78125,152.0
49.006249999999994,0.7854166666666629,138.0
49.006249999999994,0.7895833333333258,123.0
49.006249999999994,0.7937499999999886,120.0
49.006249999999994,0.7979166666666515,125.0
49.006249999999994,0.8020833333333428,133.0
49.006249999999994,0.8062500000000057,145.0
49.006249999999994,0.8104166666666686,154.0
49.006249999999994,0.8145833333333314,155.0
49.006249999999994,0.8187499999999943,154.0
49.006249999999994,0.8229166666666572,155.0
49.006249999999994,0.8270833333333201,156.0
49.006249999999994,0.8312500000000114,154.0
49.006249999999994,0.8354166666666742,152.0
49.006249999999994,0.8395833333333371,151.0
49.006249999999994,0.84375,152.0
49.006249999999994,0.8479166666666629,153.0
49.006249999999994,0.8520833333333258,153.0
49.006249999999994,0.8562499999999886,153.0
49.006249999999994,0.8604166666666515,153.0
49.006249999999994,0.8645833333333428,153.0
49.006249999999994,0.8687500000000057,152.0
49.006249999999994,0.8729166666666686,151.0
49.006249999999994,0.8770833333333314,152.0
49.006249999999994,0.8812499999999943,152.0
49.006249999999994,0.8854166666666572,154.0
49.006249999999994,0.8895833333333201,155.0
49.006249999999994,0.8937500000000114,156.0
49.006249999999994,0.8979166666666742,156.0
49.006249999999994,0.9020833333333371,155.0
49.006249999999994,0.90625,153.0
49.006249999999994,0.9104166666666629,151.0
49.006249999999994,0.9145833333333258,151.0
49.006249999999994,0.9187499999999886,150.0
49.006249999999994,0.9229166666666515,150.0
49.006249999999994,0.9270833333333428,154.0
49.006249999999994,0.9312500000000057,155.0
49.006249999999994,0.9354166666666686,155.0
49.006249999999994,0.9395833333333314,153.0
49.006249999999994,0.9437499999999943,150.0
49.006249999999994,0.9479166666666572,147.0
49.006249999999994,0.9520833333333201,145.0
49.006249999999994,0.9562500000000114,143.0
49.006249999999994,0.9604166666666742,146.0
49.006249999999994,0.9645833333333371,141.0
49.006249999999994,0.96875,132.0
49.006249999999994,0.9729166666666629,126.0
49.006249999999994,0.9770833333333258,130.0
49.006249999999994,0.9812499999999886,133.0
49.006249999999994,0.9854166666666515,133.0
49.006249999999994,0.9895833333333428,133.0
49.006249999999994,0.9937500000000057,135.0
49.006249999999994,0.9979166666666686,135.0
49.006249999999994,1.0020833333333314,134.0
49.01041666666666,0.0020833333333314386,56.0
49.01041666666666,0.006249999999994316,51.0
49.01041666666666,0.010416666666657193,49.0
49.01041666666666,0.01458333333332007,48.0
49.01041666666666,0.01875000000001137,43.0
49.01041666666666,0.022916666666674246,45.0
49.01041666666666,0.027083333333337123,51.0
49.01041666666666,0.03125,59.0
49.01041666666666,0.03541666666666288,87.0
49.01041666666666,0.039583333333325754,136.0
49.01041666666666,0.04374999999998863,150.0
49.01041666666666,0.04791666666665151,138.0
49.01041666666666,0.05208333333334281,156.0
49.01041666666666,0.056250000000005684,165.0
49.01041666666666,0.06041666666666856,152.0
49.01041666666666,0.06458333333333144,133.0
49.01041666666666,0.06874999999999432,113.0
49.01041666666666,0.07291666666665719,99.0
49.01041666666666,0.07708333333332007,96.0
49.01041666666666,0.08125000000001137,108.0
49.01041666666666,0.08541666666667425,112.0
49.01041666666666,0.08958333333333712,114.0
49.01041666666666,0.09375,134.0
49.01041666666666,0.09791666666666288,152.0
49.01041666666666,0.10208333333332575,164.0
49.01041666666666,0.10624999999998863,174.0
49.01041666666666,0.11041666666665151,180.0
49.01041666666666,0.11458333333334281,182.0
49.01041666666666,0.11875000000000568,182.0
49.01041666666666,0.12291666666666856,178.0
49.01041666666666,0.12708333333333144,171.0
49.01041666666666,0.13124999999999432,161.0
49.01041666666666,0.1354166666666572,144.0
49.01041666666666,0.13958333333332007,120.0
49.01041666666666,0.14375000000001137,89.0
49.01041666666666,0.14791666666667425,64.0
49.01041666666666,0.15208333333333712,66.0
49.01041666666666,0.15625,78.0
49.01041666666666,0.16041666666666288,97.0
49.01041666666666,0.16458333333332575,116.0
49.01041666666666,0.16874999999998863,134.0
49.01041666666666,0.1729166666666515,158.0
49.01041666666666,0.1770833333333428,176.0
49.01041666666666,0.18125000000000568,180.0
49.01041666666666,0.18541666666666856,176.0
49.01041666666666,0.18958333333333144,168.0
49.01041666666666,0.19374999999999432,169.0
49.01041666666666,0.1979166666666572,173.0
49.01041666666666,0.20208333333332007,176.0
49.01041666666666,0.20625000000001137,175.0
49.01041666666666,0.21041666666667425,177.0
49.01041666666666,0.21458333333333712,182.0
49.01041666666666,0.21875,185.0
49.01041666666666,0.22291666666666288,185.0
49.01041666666666,0.22708333333332575,182.0
49.01041666666666,0.23124999999998863,178.0
49.01041666666666,0.2354166666666515,169.0
49.01041666666666,0.2395833333333428,148.0
49.01041666666666,0.24375000000000568,129.0
49.01041666666666,0.24791666666666856,112.0
49.01041666666666,0.25208333333333144,98.0
49.01041666666666,0.2562499999999943,109.0
49.01041666666666,0.2604166666666572,137.0
49.01041666666666,0.26458333333332007,163.0
49.01041666666666,0.26875000000001137,182.0
49.01041666666666,0.27291666666667425,186.0
49.01041666666666,0.2770833333333371,186.0
49.01041666666666,0.28125,194.0
49.01041666666666,0.2854166666666629,201.0
49.01041666666666,0.28958333333332575,200.0
49.01041666666666,0.29374999999998863,198.0
49.01041666666666,0.2979166666666515,200.0
49.01041666666666,0.3020833333333428,199.0
49.01041666666666,0.3062500000000057,196.0
49.01041666666666,0.31041666666666856,194.0
49.01041666666666,0.31458333333333144,192.0
49.01041666666666,0.3187499999999943,192.0
49.01041666666666,0.3229166666666572,193.0
49.01041666666666,0.32708333333332007,192.0
49.01041666666666,0.33125000000001137,189.0
49.01041666666666,0.33541666666667425,186.0
49.01041666666666,0.3395833333333371,175.0
49.01041666666666,0.34375,166.0
49.01041666666666,0.3479166666666629,179.0
49.01041666666666,0.35208333333332575,178.0
49.01041666666666,0.35624999999998863,171.0
49.01041666666666,0.3604166666666515,182.0
49.01041666666666,0.3645833333333428,185.0
49.01041666666666,0.3687500000000057,180.0
49.01041666666666,0.37291666666666856,180.0
49.01041666666666,0.37708333333333144,183.0
49.01041666666666,0.3812499999999943,183.0
49.01041666666666,0.3854166666666572,185.0
49.01041666666666,0.38958333333332007,188.0
49.01041666666666,0.39375000000001137,186.0
49.01041666666666,0.39791666666667425,182.0
49.01041666666666,0.4020833333333371,167.0
49.01041666666666,0.40625,133.0
49.01041666666666,0.4104166666666629,129.0
49.01041666666666,0.41458333333332575,160.0
49.01041666666666,0.41874999999998863,174.0
49.01041666666666,0.4229166666666515,175.0
49.01041666666666,0.4270833333333428,180.0
49.01041666666666,0.4312500000000057,182.0
49.01041666666666,0.43541666666666856,181.0
49.01041666666666,0.43958333333333144,181.0
49.01041666666666,0.4437499999999943,184.0
49.01041666666666,0.4479166666666572,186.0
49.01041666666666,0.45208333333332007,183.0
49.01041666666666,0.45625000000001137,183.0
49.01041666666666,0.46041666666667425,184.0
49.01041666666666,0.4645833333333371,184.0
49.01041666666666,0.46875,186.0
49.01041666666666,0.4729166666666629,188.0
49.01041666666666,0.47708333333332575,187.0
49.01041666666666,0.48124999999998863,186.0
49.01041666666666,0.4854166666666515,185.0
49.01041666666666,0.4895833333333428,184.0
49.01041666666666,0.4937500000000057,184.0
49.01041666666666,0.49791666666666856,183.0
49.01041666666666,0.5020833333333314,182.0
49.01041666666666,0.5062499999999943,181.0
49.01041666666666,0.5104166666666572,182.0
49.01041666666666,0.5145833333333201,183.0
49.01041666666666,0.5187500000000114,182.0
49.01041666666666,0.5229166666666742,177.0
49.01041666666666,0.5270833333333371,168.0
49.01041666666666,0.53125,156.0
49.01041666666666,0.5354166666666629,151.0
49.01041666666666,0.5395833333333258,159.0
49.01041666666666,0.5437499999999886,163.0
49.01041666666666,0.5479166666666515,168.0
49.01041666666666,0.5520833333333428,176.0
49.01041666666666,0.5562500000000057,174.0
49.01041666666666,0.5604166666666686,170.0
49.01041666666666,0.5645833333333314,177.0
49.01041666666666,0.5687499999999943,185.0
49.01041666666666,0.5729166666666572,190.0
49.01041666666666,0.5770833333333201,192.0
49.01041666666666,0.5812500000000114,188.0
49.01041666666666,0.5854166666666742,183.0
49.01041666666666,0.5895833333333371,184.0
49.01041666666666,0.59375,184.0
49.01041666666666,0.5979166666666629,184.0
49.01041666666666,0.6020833333333258,182.0
49.01041666666666,0.6062499999999886,179.0
49.01041666666666,0.6104166666666515,175.0
49.01041666666666,0.6145833333333428,172.0
49.01041666666666,0.6187500000000057,171.0
49.01041666666666,0.6229166666666686,172.0
49.01041666666666,0.6270833333333314,174.0
49.01041666666666,0.6312499999999943,172.0
49.01041666666666,0.6354166666666572,172.0
49.01041666666666,0.6395833333333201,171.0
49.01041666666666,0.6437500000000114,168.0
49.01041666666666,0.6479166666666742,165.0
49.01041666666666,0.6520833333333371,163.0
49.01041666666666,0.65625,163.0
49.01041666666666,0.6604166666666629,161.0
49.01041666666666,0.6645833333333258,155.0
49.01041666666666,0.6687499999999886,152.0
49.01041666666666,0.6729166666666515,153.0
49.01041666666666,0.6770833333333428,157.0
49.01041666666666,0.6812500000000057,160.0
49.01041666666666,0.6854166666666686,163.0
49.01041666666666,0.6895833333333314,161.0
49.01041666666666,0.6937499999999943,162.0
49.01041666666666,0.6979166666666572,166.0
49.01041666666666,0.7020833333333201,167.0
49.01041666666666,0.7062500000000114,168.0
49.01041666666666,0.7104166666666742,167.0
49.01041666666666,0.7145833333333371,167.0
49.01041666666666,0.71875,168.0
49.01041666666666,0.7229166666666629,164.0
49.01041666666666,0.7270833333333258,159.0
49.01041666666666,0.7312499999999886,158.0
49.01041666666666,0.7354166666666515,162.0
49.01041666666666,0.7395833333333428,163.0
49.01041666666666,0.7437500000000057,163.0
49.01041666666666,0.7479166666666686,163.0
49.01041666666666,0.7520833333333314,161.0
49.01041666666666,0.7562499999999943,160.0
49.01041666666666,0.7604166666666572,160.0
49.01041666666666,0.7645833333333201,160.0
49.01041666666666,0.7687500000000114,160.0
49.01041666666666,0.7729166666666742,158.0
49.01041666666666,0.7770833333333371,156.0
49.01041666666666,0.78125,154.0
49.01041666666666,0.7854166666666629,152.0
49.01041666666666,0.7895833333333258,150.0
